timestamp,total_called_mw,avg_price_eur_mwh
2024-09-08 12:30:00,631.0,117.12503961965133
2024-09-08 12:45:00,631.0,117.12503961965133
2024-09-08 13:00:00,500.0,110.85162
2024-09-08 13:15:00,309.0,102.84527508090615
2024-09-08 13:30:00,286.0,102.08671328671329
2024-09-08 13:45:00,234.0,100.43931623931624
2024-09-08 14:00:00,261.0,101.27126436781609
2024-09-08 14:15:00,190.0,98.50763157894737
2024-09-08 14:30:00,190.0,98.50763157894737
2024-09-08 14:45:00,300.0,102.41046666666666
2024-09-08 15:00:00,547.0,109.24570383912248
2024-09-08 15:15:00,517.0,108.01634429400386
2024-09-08 15:30:00,517.0,108.01634429400386
2024-09-08 15:45:00,479.0,106.60137787056367
2024-09-08 16:00:00,268.0,105.88201492537314
2024-09-08 16:15:00,336.0,109.75729166666666
2024-09-08 16:30:00,361.0,111.19501385041552
2024-09-08 16:45:00,406.0,113.89384236453202
2024-09-08 17:15:00,55.0,130.45454545454547
2024-09-08 17:45:00,55.0,130.45454545454547
2024-09-08 18:00:00,30.0,130.98999999999998
2024-09-08 18:15:00,6.0,86.0
2024-09-08 18:45:00,2.0,86.0
2024-09-08 19:15:00,10.0,149.0
2024-09-08 19:30:00,62.0,88.62
2024-09-08 19:45:00,79.0,88.32151898734176
2024-09-08 20:00:00,71.0,139.90042253521128
2024-09-08 20:15:00,42.0,137.08714285714285
2024-09-08 20:30:00,21.0,137.0
2024-09-08 21:00:00,112.0,136.0467857142857
2024-09-08 21:15:00,23.0,132.04260869565218
2024-09-08 21:30:00,71.0,77.06211267605633
2024-09-08 21:45:00,138.0,74.84789855072464
2024-09-08 22:00:00,72.0,126.2573611111111
2024-09-08 22:15:00,34.0,80.23735294117647
2024-09-08 22:30:00,63.0,77.45095238095237
2024-09-08 22:45:00,120.0,75.23608333333333
2024-09-08 23:00:00,108.0,118.52694444444444
2024-09-08 23:15:00,33.0,107.42818181818183
2024-09-08 23:30:00,27.0,76.85592592592593
2024-09-08 23:45:00,79.0,74.42240506329114
2024-09-09 00:00:00,63.0,103.44492063492063
2024-09-09 00:15:00,5.0,76.0
2024-09-09 00:30:00,51.0,67.48039215686275
2024-09-09 00:45:00,103.0,62.66388349514563
2024-09-09 01:00:00,13.0,99.85
2024-09-09 01:15:00,15.0,61.5
2024-09-09 01:30:00,41.0,61.5
2024-09-09 01:45:00,81.0,55.885185185185186
2024-09-09 02:00:00,10.0,61.510000000000005
2024-09-09 02:15:00,61.0,61.50327868852459
2024-09-09 02:30:00,81.0,60.144444444444446
2024-09-09 02:45:00,101.0,56.720792079207925
2024-09-09 03:00:00,41.0,61.5
2024-09-09 03:15:00,71.0,57.485915492957744
2024-09-09 03:30:00,91.0,55.407692307692315
2024-09-09 03:45:00,91.0,55.407692307692315
2024-09-09 04:00:00,51.0,58.40588235294117
2024-09-09 04:15:00,51.0,58.40588235294117
2024-09-09 04:30:00,81.0,53.62592592592593
2024-09-09 04:45:00,71.0,54.77042253521127
2024-09-09 05:00:00,204.0,62.43730392156862
2024-09-09 05:15:00,133.0,65.89105263157894
2024-09-09 05:30:00,32.0,76.1378125
2024-09-09 05:45:00,35.0,110.13857142857141
2024-09-09 06:00:00,179.0,73.16167597765363
2024-09-09 06:15:00,84.0,82.66595238095238
2024-09-09 06:30:00,10.0,145.0
2024-09-09 06:45:00,100.0,158.12
2024-09-09 07:00:00,100.0,171.33
2024-09-09 07:15:00,100.0,185.43
2024-09-09 07:30:00,100.0,185.43
2024-09-09 09:15:00,14.0,92.78
2024-09-09 09:30:00,59.0,81.39101694915254
2024-09-09 09:45:00,59.0,81.39101694915254
2024-09-09 10:00:00,56.0,65.16964285714286
2024-09-09 10:15:00,4.0,71.0
2024-09-09 10:30:00,25.0,69.8
2024-09-09 12:00:00,189.0,133.92433862433862
2024-09-09 12:15:00,80.0,121.15125
2024-09-09 12:30:00,30.0,62.0
2024-09-09 12:45:00,55.0,61.86363636363637
2024-09-09 13:00:00,40.0,62.0
2024-09-09 13:15:00,20.0,62.0
2024-09-09 13:30:00,20.0,62.0
2024-09-09 13:45:00,122.0,51.63565573770492
2024-09-09 14:00:00,40.0,62.0
2024-09-09 14:15:00,40.0,62.0
2024-09-09 14:30:00,65.0,61.746153846153845
2024-09-09 14:45:00,64.0,61.75625
2024-09-09 15:00:00,105.0,60.023809523809526
2024-09-09 15:15:00,30.0,65.0
2024-09-09 15:30:00,9.0,71.0
2024-09-09 15:45:00,20.0,66.5
2024-09-09 16:00:00,112.0,70.82892857142858
2024-09-09 16:15:00,50.0,77.5336
2024-09-09 16:30:00,102.0,71.69450980392158
2024-09-09 16:45:00,92.0,72.74826086956521
2024-09-09 17:00:00,205.0,70.09390243902439
2024-09-09 17:15:00,175.0,71.53857142857143
2024-09-09 17:30:00,83.0,77.36084337349398
2024-09-09 17:45:00,28.0,78.69714285714285
2024-09-09 18:00:00,120.0,75.51166666666667
2024-09-09 18:15:00,52.0,78.25076923076924
2024-09-09 18:30:00,5.0,79.0
2024-09-09 18:45:00,84.0,122.53333333333333
2024-09-09 19:00:00,20.0,141.0
2024-09-09 19:15:00,16.0,80.200625
2024-09-09 19:30:00,69.0,78.32376811594203
2024-09-09 19:45:00,60.0,78.5875
2024-09-09 20:00:00,59.0,143.08474576271186
2024-09-09 20:15:00,19.0,138.0
2024-09-09 20:30:00,110.0,76.41181818181818
2024-09-09 20:45:00,148.0,74.66182432432433
2024-09-09 21:15:00,74.0,77.6677027027027
2024-09-09 21:30:00,96.0,76.83510416666667
2024-09-09 21:45:00,175.0,71.99571428571429
2024-09-09 22:00:00,32.0,113.75
2024-09-09 22:15:00,25.0,61.3
2024-09-09 22:30:00,44.0,60.2325
2024-09-09 22:45:00,169.0,55.256331360946746
2024-09-09 23:00:00,47.0,100.80425531914894
2024-09-09 23:15:00,96.0,46.953125
2024-09-09 23:30:00,146.0,36.46952054794521
2024-09-09 23:45:00,146.0,36.46952054794521
2024-09-10 00:15:00,94.0,41.6118085106383
2024-09-10 00:30:00,123.0,35.45
2024-09-10 00:45:00,148.0,30.272635135135136
2024-09-10 01:00:00,84.0,30.088690476190475
2024-09-10 01:15:00,31.0,61.0
2024-09-10 01:30:00,54.0,44.224074074074075
2024-09-10 01:45:00,84.0,30.088690476190475
2024-09-10 02:00:00,15.0,61.0
2024-09-10 02:15:00,40.0,54.45375
2024-09-10 02:30:00,59.0,41.760169491525424
2024-09-10 02:45:00,79.0,33.2132911392405
2024-09-10 03:00:00,31.0,80.0
2024-09-10 03:30:00,31.0,61.0
2024-09-10 03:45:00,57.0,42.73947368421053
2024-09-10 04:00:00,66.0,58.996212121212125
2024-09-10 04:15:00,66.0,58.996212121212125
2024-09-10 04:30:00,66.0,58.996212121212125
2024-09-10 04:45:00,61.0,61.278688524590166
2024-09-10 05:00:00,158.0,52.855696202531654
2024-09-10 05:15:00,138.0,55.84057971014493
2024-09-10 05:30:00,30.0,62.0
2024-09-10 05:45:00,5.0,81.0
2024-09-10 06:00:00,174.0,58.005172413793105
2024-09-10 06:15:00,83.0,61.59036144578313
2024-09-10 06:45:00,59.0,102.33881355932203
2024-09-10 07:00:00,58.0,147.63793103448276
2024-09-10 07:15:00,32.0,87.33156249999999
2024-09-10 08:45:00,15.0,111.33333333333333
2024-09-10 09:00:00,40.0,107.94675000000002
2024-09-10 09:15:00,20.0,64.5
2024-09-10 09:30:00,70.0,62.42857142857143
2024-09-10 09:45:00,70.0,62.42857142857143
2024-09-10 10:00:00,75.0,52.59866666666666
2024-09-10 10:15:00,75.0,52.59866666666666
2024-09-10 10:30:00,15.0,61.0
2024-09-10 10:45:00,121.0,38.27314049586777
2024-09-10 11:00:00,115.0,32.995652173913044
2024-09-10 11:15:00,115.0,32.995652173913044
2024-09-10 11:30:00,115.0,32.995652173913044
2024-09-10 11:45:00,115.0,32.995652173913044
2024-09-10 15:00:00,20.0,28.242499999999996
2024-09-10 15:15:00,21.0,28.583809523809524
2024-09-10 15:30:00,21.0,28.583809523809524
2024-09-10 15:45:00,21.0,28.583809523809524
2024-09-10 16:00:00,21.0,30.938095238095237
2024-09-10 16:15:00,20.0,30.3025
2024-09-10 16:30:00,20.0,30.3025
2024-09-10 16:45:00,20.0,30.3025
2024-09-10 18:00:00,24.0,13.50625
2024-09-10 18:15:00,24.0,13.50625
2024-09-10 18:30:00,24.0,13.50625
2024-09-10 18:45:00,24.0,13.50625
2024-09-10 19:00:00,60.0,18.756666666666668
