Year;Month;Day type;Time;Appliances;Power (MW)
2015;10;weekend;04:00:00;Cooking;4.848851966
2015;10;weekend;05:00:00;Cooking;29.24680745
2015;10;weekend;06:00:00;Cooking;130.7982222
2015;10;weekend;07:00:00;Cooking;262.4088558
2015;10;weekend;08:00:00;Cooking;272.9702029
2015;10;weekend;09:00:00;Cooking;189.2918371
2015;10;weekend;10:00:00;Cooking;158.5574593
2015;10;weekend;11:00:00;Cooking;433.0024805
2015;10;weekend;12:00:00;Cooking;333.6010152
2015;10;weekend;13:00:00;Cooking;81.94559822
2015;10;weekend;14:00:00;Cooking;31.51753778
2015;10;weekend;15:00:00;Cooking;35.39661935
2015;10;weekend;16:00:00;Cooking;51.39783083
2015;10;weekend;17:00:00;Cooking;91.64330215
2015;10;weekend;18:00:00;Cooking;381.6046497
2015;10;weekend;19:00:00;Cooking;399.545402
2015;10;weekend;20:00:00;Cooking;111.5235952
2015;10;weekend;21:00:00;Cooking;34.42684896
2015;10;weekend;22:00:00;Cooking;10.66747432
2015;10;weekend;23:00:00;Cooking;3.394196376
2015;11;weekend;00:00:00;Cooking;2.530304563
2015;11;weekend;01:00:00;Cooking;1.181527554
2015;11;weekend;02:00:00;Cooking;0.348321179
2015;11;weekend;03:00:00;Cooking;0.727327795
2015;11;weekend;04:00:00;Cooking;4.514353056
2015;11;weekend;05:00:00;Cooking;26.29544775
2015;11;weekend;06:00:00;Cooking;131.3461598
2015;11;weekend;07:00:00;Cooking;260.1805143
2015;11;weekend;08:00:00;Cooking;270.7136077
2015;11;weekend;09:00:00;Cooking;222.4548006
2015;11;weekend;10:00:00;Cooking;174.3704115
2015;11;weekend;11:00:00;Cooking;428.6288382
2015;11;weekend;12:00:00;Cooking;302.2974462
2015;11;weekend;13:00:00;Cooking;73.71498992
2015;11;weekend;14:00:00;Cooking;30.3882584
2015;11;weekend;15:00:00;Cooking;30.93451447
2015;11;weekend;16:00:00;Cooking;56.00285798
2015;11;weekend;17:00:00;Cooking;85.53026546
2015;11;weekend;18:00:00;Cooking;367.0528413
2015;11;weekend;19:00:00;Cooking;419.911686
2015;11;weekend;20:00:00;Cooking;107.6616532
2015;11;weekend;21:00:00;Cooking;32.19123517
2015;11;weekend;22:00:00;Cooking;9.861912487
2015;11;weekend;23:00:00;Cooking;3.787025261
2015;12;weekend;00:00:00;Cooking;1.983621259
2015;12;weekend;01:00:00;Cooking;0.991810629
2015;12;weekend;02:00:00;Cooking;0
2015;12;weekend;03:00:00;Cooking;1.983621259
2015;12;weekend;04:00:00;Cooking;3.967242517
2015;12;weekend;05:00:00;Cooking;21.60275551
2015;12;weekend;06:00:00;Cooking;132.9400339
2015;12;weekend;07:00:00;Cooking;297.4533258
2015;12;weekend;08:00:00;Cooking;239.292061
2015;12;weekend;09:00:00;Cooking;167.8367928
2015;12;weekend;10:00:00;Cooking;151.7470263
2015;12;weekend;11:00:00;Cooking;458.2165107
2015;12;weekend;12:00:00;Cooking;305.4776738
2015;12;weekend;13:00:00;Cooking;73.39398657
2015;12;weekend;14:00:00;Cooking;37.68880391
2015;12;weekend;15:00:00;Cooking;33.7215614
2015;12;weekend;16:00:00;Cooking;52.56596335
2015;12;weekend;17:00:00;Cooking;100.1728736
2015;12;weekend;18:00:00;Cooking;385.8143348
2015;12;weekend;19:00:00;Cooking;445.3229726
2015;12;weekend;20:00:00;Cooking;111.0827905
2015;12;weekend;21:00:00;Cooking;27.77069762
2015;12;weekend;22:00:00;Cooking;12.89353818
2015;12;weekend;23:00:00;Cooking;0.991810629
2015;1;weekday;00:00:00;Computer;32.2086479
2015;1;weekday;01:00:00;Computer;3.067490276
2015;1;weekday;02:00:00;Computer;1.917181423
2015;1;weekday;03:00:00;Computer;0.383436285
2015;1;weekday;04:00:00;Computer;0.383436285
2015;1;weekday;05:00:00;Computer;2.263209289
2015;1;weekday;06:00:00;Computer;7.10759942
2015;1;weekday;07:00:00;Computer;17.58195646
2015;1;weekday;08:00:00;Computer;23.94138752
2015;1;weekday;09:00:00;Computer;50.12728012
2015;1;weekday;10:00:00;Computer;44.8901016
2015;1;weekday;11:00:00;Computer;42.64559652
2015;1;weekday;12:00:00;Computer;34.04166038
2015;1;weekday;13:00:00;Computer;39.65292308
2015;1;weekday;14:00:00;Computer;51.24953266
2015;1;weekday;15:00:00;Computer;43.76784906
2015;1;weekday;16:00:00;Computer;53.49403774
2015;1;weekday;17:00:00;Computer;65.4647315
2015;1;weekday;18:00:00;Computer;92.77287665
2015;1;weekday;19:00:00;Computer;64.71656314
2015;1;weekday;20:00:00;Computer;60.97572134
2015;1;weekday;21:00:00;Computer;60.46055399
2015;1;weekday;22:00:00;Computer;33.67185145
2015;1;weekday;23:00:00;Computer;17.98382975
2015;2;weekday;00:00:00;Computer;35.49392999
2015;2;weekday;01:00:00;Computer;3.380374284
2015;2;weekday;02:00:00;Computer;2.112733928
2015;2;weekday;03:00:00;Computer;0.422546786
2015;2;weekday;04:00:00;Computer;0.422546786
2015;2;weekday;05:00:00;Computer;2.494056637
2015;2;weekday;06:00:00;Computer;6.482130671
2015;2;weekday;07:00:00;Computer;16.03474429
2015;2;weekday;08:00:00;Computer;21.83454542
2015;2;weekday;09:00:00;Computer;45.71607947
2015;2;weekday;10:00:00;Computer;40.93977266
2015;2;weekday;11:00:00;Computer;38.89278403
2015;2;weekday;12:00:00;Computer;34.82461857
2015;2;weekday;13:00:00;Computer;40.56494031
2015;2;weekday;14:00:00;Computer;52.42827191
2015;2;weekday;15:00:00;Computer;44.77450959
2015;2;weekday;16:00:00;Computer;54.72440061
2015;2;weekday;17:00:00;Computer;66.97042033
2015;2;weekday;18:00:00;Computer;94.90665281
2015;2;weekday;19:00:00;Computer;66.2050441
2015;2;weekday;20:00:00;Computer;60.40299846
2015;2;weekday;21:00:00;Computer;58.94904014
2015;2;weekday;22:00:00;Computer;32.83005516
2015;2;weekday;23:00:00;Computer;17.53423401
2015;3;weekday;00:00:00;Computer;27.35018882
2015;3;weekday;01:00:00;Computer;3.772439837
2015;3;weekday;02:00:00;Computer;0.314369986
2015;3;weekday;03:00:00;Computer;0.943109959
2015;3;weekday;04:00:00;Computer;0.628739973
2015;3;weekday;05:00:00;Computer;1.886219919
2015;3;weekday;06:00:00;Computer;4.40117981
2015;3;weekday;07:00:00;Computer;16.34723929
2015;3;weekday;08:00:00;Computer;34.89506849
2015;3;weekday;09:00:00;Computer;48.09860793
2015;3;weekday;10:00:00;Computer;54.70037764
2015;3;weekday;11:00:00;Computer;44.32616809
2015;3;weekday;12:00:00;Computer;29.55077873
2015;3;weekday;13:00:00;Computer;51.55667778
2015;3;weekday;14:00:00;Computer;44.95490806
2015;3;weekday;15:00:00;Computer;40.86809824
2015;3;weekday;16:00:00;Computer;40.55372825
2015;3;weekday;17:00:00;Computer;61.30214736
2015;3;weekday;18:00:00;Computer;81.1074565
2015;3;weekday;19:00:00;Computer;59.41592744
2015;3;weekday;20:00:00;Computer;62.87399729
2015;3;weekday;21:00:00;Computer;57.21533753
2015;3;weekday;22:00:00;Computer;46.52675799
2015;3;weekday;23:00:00;Computer;14.77538936
2015;4;weekday;00:00:00;Computer;27.47326467
2015;4;weekday;01:00:00;Computer;3.789415817
2015;4;weekday;02:00:00;Computer;0.315784651
2015;4;weekday;03:00:00;Computer;0.947353954
2015;4;weekday;04:00:00;Computer;0.631569303
2015;4;weekday;05:00:00;Computer;1.894707908
2015;4;weekday;06:00:00;Computer;4.420985119
2015;4;weekday;07:00:00;Computer;16.42080187
2015;4;weekday;08:00:00;Computer;35.0520963
2015;4;weekday;09:00:00;Computer;48.31505166
2015;4;weekday;10:00:00;Computer;54.94652934
2015;4;weekday;11:00:00;Computer;44.52563584
2015;4;weekday;12:00:00;Computer;29.68375723
2015;4;weekday;13:00:00;Computer;51.78868283
2015;4;weekday;14:00:00;Computer;45.02438383
2015;4;weekday;15:00:00;Computer;40.36133382
2015;4;weekday;16:00:00;Computer;40.05086202
2015;4;weekday;17:00:00;Computer;60.54200073
2015;4;weekday;18:00:00;Computer;80.10172404
2015;4;weekday;19:00:00;Computer;63.19716963
2015;4;weekday;20:00:00;Computer;69.38145601
2015;4;weekday;21:00:00;Computer;63.13712497
2015;4;weekday;22:00:00;Computer;51.34227745
2015;4;weekday;23:00:00;Computer;16.30464216
2015;5;weekday;00:00:00;Computer;27.59689436
2015;5;weekday;01:00:00;Computer;3.806468188
2015;5;weekday;02:00:00;Computer;0.317205682
2015;5;weekday;03:00:00;Computer;0.951617047
2015;5;weekday;04:00:00;Computer;0.640442851
2015;5;weekday;05:00:00;Computer;1.939423015
2015;5;weekday;06:00:00;Computer;4.525320368
2015;5;weekday;07:00:00;Computer;16.8083328
2015;5;weekday;08:00:00;Computer;35.87932578
2015;5;weekday;09:00:00;Computer;49.45528688
2015;5;weekday;10:00:00;Computer;56.24326743
2015;5;weekday;11:00:00;Computer;45.57644085
2015;5;weekday;12:00:00;Computer;30.3842939
2015;5;weekday;13:00:00;Computer;53.01089574
2015;5;weekday;14:00:00;Computer;46.17861056
2015;5;weekday;15:00:00;Computer;42.80319452
2015;5;weekday;16:00:00;Computer;42.47393917
2015;5;weekday;17:00:00;Computer;64.20479177
2015;5;weekday;18:00:00;Computer;84.94787835
2015;5;weekday;19:00:00;Computer;67.0205984
2015;5;weekday;20:00:00;Computer;73.5790341
2015;5;weekday;21:00:00;Computer;66.95692103
2015;5;weekday;22:00:00;Computer;54.44848523
2015;5;weekday;23:00:00;Computer;17.29107301
2015;6;weekday;00:00:00;Computer;26.98921075
2015;6;weekday;01:00:00;Computer;3.806170746
2015;6;weekday;02:00:00;Computer;1.38406209
2015;6;weekday;03:00:00;Computer;1.038046567
2015;6;weekday;04:00:00;Computer;1.038046567
2015;6;weekday;05:00:00;Computer;0.692031045
2015;6;weekday;06:00:00;Computer;5.536248358
2015;6;weekday;07:00:00;Computer;19.72288478
2015;6;weekday;08:00:00;Computer;30.79538149
2015;6;weekday;09:00:00;Computer;45.32803343
2015;6;weekday;10:00:00;Computer;36.33162985
2015;6;weekday;11:00:00;Computer;40.1378006
2015;6;weekday;12:00:00;Computer;34.25553672
2015;6;weekday;13:00:00;Computer;44.63600239
2015;6;weekday;14:00:00;Computer;34.94756776
2015;6;weekday;15:00:00;Computer;38.40772299
2015;6;weekday;16:00:00;Computer;36.33162985
2015;6;weekday;17:00:00;Computer;46.02006448
2015;6;weekday;18:00:00;Computer;66.78099582
2015;6;weekday;19:00:00;Computer;48.09615761
2015;6;weekday;20:00:00;Computer;46.36608
2015;6;weekday;21:00:00;Computer;57.78459224
2015;6;weekday;22:00:00;Computer;40.1378006
2015;6;weekday;23:00:00;Computer;20.41491582
2015;7;weekday;00:00:00;Computer;27.11066219
2015;7;weekday;01:00:00;Computer;3.823298515
2015;7;weekday;02:00:00;Computer;1.390290369
2015;7;weekday;03:00:00;Computer;1.042717777
2015;7;weekday;04:00:00;Computer;1.042717777
2015;7;weekday;05:00:00;Computer;0.695145184
2015;7;weekday;06:00:00;Computer;5.561161476
2015;7;weekday;07:00:00;Computer;19.81163776
2015;7;weekday;08:00:00;Computer;30.93396071
2015;7;weekday;09:00:00;Computer;45.5546736
2015;7;weekday;10:00:00;Computer;36.513288
2015;7;weekday;11:00:00;Computer;40.3384896
2015;7;weekday;12:00:00;Computer;34.4268144
2015;7;weekday;13:00:00;Computer;44.44742393
2015;7;weekday;14:00:00;Computer;33.89914073
2015;7;weekday;15:00:00;Computer;37.2554913
2015;7;weekday;16:00:00;Computer;35.24168096
2015;7;weekday;17:00:00;Computer;44.63946254
2015;7;weekday;18:00:00;Computer;64.77756595
2015;7;weekday;19:00:00;Computer;46.65327288
2015;7;weekday;20:00:00;Computer;44.9750976
2015;7;weekday;21:00:00;Computer;56.68772303
2015;7;weekday;22:00:00;Computer;39.73642259
2015;7;weekday;23:00:00;Computer;20.21076666
2015;8;weekday;00:00:00;Computer;28.4661953
2015;8;weekday;01:00:00;Computer;4.01446344
2015;8;weekday;02:00:00;Computer;1.459804887
2015;8;weekday;03:00:00;Computer;1.094853666
2015;8;weekday;04:00:00;Computer;1.094853666
2015;8;weekday;05:00:00;Computer;0.729902444
2015;8;weekday;06:00:00;Computer;5.83921955
2015;8;weekday;07:00:00;Computer;19.21728862
2015;8;weekday;08:00:00;Computer;30.00594189
2015;8;weekday;09:00:00;Computer;44.52499888
2015;8;weekday;10:00:00;Computer;37.49914678
2015;8;weekday;11:00:00;Computer;41.42762882
2015;8;weekday;12:00:00;Computer;35.35633839
2015;8;weekday;13:00:00;Computer;45.64750437
2015;8;weekday;14:00:00;Computer;34.81441753
2015;8;weekday;15:00:00;Computer;38.26138956
2015;8;weekday;16:00:00;Computer;36.19320634
2015;8;weekday;17:00:00;Computer;45.53090925
2015;8;weekday;18:00:00;Computer;62.9637941
2015;8;weekday;19:00:00;Computer;45.34698124
2015;8;weekday;20:00:00;Computer;43.71579487
2015;8;weekday;21:00:00;Computer;55.10046679
2015;8;weekday;22:00:00;Computer;38.62380276
2015;8;weekday;23:00:00;Computer;19.6448652
2015;9;weekday;00:00:00;Computer;0.219813248
2015;9;weekday;01:00:00;Computer;0.040706157
2015;9;weekday;02:00:00;Computer;0
2015;9;weekday;03:00:00;Computer;0.010854975
2015;9;weekday;04:00:00;Computer;0.008141231
2015;9;weekday;05:00:00;Computer;0.008141231
2015;9;weekday;06:00:00;Computer;0.043419901
2015;9;weekday;07:00:00;Computer;0.119404727
2015;9;weekday;08:00:00;Computer;0.236095711
2015;9;weekday;09:00:00;Computer;0.426057776
2015;9;weekday;10:00:00;Computer;0.445053983
2015;9;weekday;11:00:00;Computer;0.388065363
2015;9;weekday;12:00:00;Computer;0.320221768
2015;9;weekday;13:00:00;Computer;0.499328859
2015;9;weekday;14:00:00;Computer;0.431485264
2015;9;weekday;15:00:00;Computer;0.458622702
2015;9;weekday;16:00:00;Computer;0.401634082
2015;9;weekday;17:00:00;Computer;0.496615115
2015;9;weekday;18:00:00;Computer;0.721855851
2015;9;weekday;19:00:00;Computer;0.474905165
2015;9;weekday;20:00:00;Computer;0.559031223
2015;9;weekday;21:00:00;Computer;0.540035016
2015;9;weekday;22:00:00;Computer;0.309366793
2015;9;weekday;23:00:00;Computer;0.143828421
2015;10;weekday;00:00:00;Computer;0.242234199
2015;10;weekday;01:00:00;Computer;0.044858185
2015;10;weekday;02:00:00;Computer;0
2015;10;weekday;03:00:00;Computer;0.011962183
2015;10;weekday;04:00:00;Computer;0.008971637
2015;10;weekday;05:00:00;Computer;0.008456026
2015;10;weekday;06:00:00;Computer;0.03959895
2015;10;weekday;07:00:00;Computer;0.108897111
2015;10;weekday;08:00:00;Computer;0.215319288
2015;10;weekday;09:00:00;Computer;0.388564692
2015;10;weekday;10:00:00;Computer;0.405889233
2015;10;weekday;11:00:00;Computer;0.353915611
2015;10;weekday;12:00:00;Computer;0.327586869
2015;10;weekday;13:00:00;Computer;0.510813423
2015;10;weekday;14:00:00;Computer;0.441409425
2015;10;weekday;15:00:00;Computer;0.469171024
2015;10;weekday;16:00:00;Computer;0.410871666
2015;10;weekday;17:00:00;Computer;0.508037263
2015;10;weekday;18:00:00;Computer;0.738458535
2015;10;weekday;19:00:00;Computer;0.485827984
2015;10;weekday;20:00:00;Computer;0.552349985
2015;10;weekday;21:00:00;Computer;0.526534141
2015;10;weekday;22:00:00;Computer;0.301632623
2015;10;weekday;23:00:00;Computer;0.140232711
2015;11;weekday;00:00:00;Computer;0.266942087
2015;11;weekday;01:00:00;Computer;0.04943372
2015;11;weekday;02:00:00;Computer;0
2015;11;weekday;03:00:00;Computer;0.013182325
2015;11;weekday;04:00:00;Computer;0.009886744
2015;11;weekday;05:00:00;Computer;0.008848303
2015;11;weekday;06:00:00;Computer;0.036114242
2015;11;weekday;07:00:00;Computer;0.099314165
2015;11;weekday;08:00:00;Computer;0.196371191
2015;11;weekday;09:00:00;Computer;0.354370999
2015;11;weekday;10:00:00;Computer;0.37017098
2015;11;weekday;11:00:00;Computer;0.322771038
2015;11;weekday;12:00:00;Computer;0.335121367
2015;11;weekday;13:00:00;Computer;0.522562132
2015;11;weekday;14:00:00;Computer;0.451561842
2015;11;weekday;15:00:00;Computer;0.479961958
2015;11;weekday;16:00:00;Computer;0.420321715
2015;11;weekday;17:00:00;Computer;0.51972212
2015;11;weekday;18:00:00;Computer;0.755443081
2015;11;weekday;19:00:00;Computer;0.497002027
2015;11;weekday;20:00:00;Computer;0.546003554
2015;11;weekday;21:00:00;Computer;0.513370787
2015;11;weekday;22:00:00;Computer;0.294091808
2015;11;weekday;23:00:00;Computer;0.136726893
2015;12;weekday;00:00:00;Computer;32.06435829
2015;12;weekday;01:00:00;Computer;3.053748408
2015;12;weekday;02:00:00;Computer;1.908592755
2015;12;weekday;03:00:00;Computer;0.381718551
2015;12;weekday;04:00:00;Computer;0.381718551
2015;12;weekday;05:00:00;Computer;2.290311306
2015;12;weekday;06:00:00;Computer;7.25265247
2015;12;weekday;07:00:00;Computer;17.9407719
2015;12;weekday;08:00:00;Computer;24.42998727
2015;12;weekday;09:00:00;Computer;51.15028584
2015;12;weekday;10:00:00;Computer;45.80622613
2015;12;weekday;11:00:00;Computer;43.51591482
2015;12;weekday;12:00:00;Computer;34.73638814
2015;12;weekday;13:00:00;Computer;40.46216641
2015;12;weekday;14:00:00;Computer;52.29544149
2015;12;weekday;15:00:00;Computer;44.66107047
2015;12;weekday;16:00:00;Computer;54.5857528
2015;12;weekday;17:00:00;Computer;66.80074643
2015;12;weekday;18:00:00;Computer;94.66620066
2015;12;weekday;19:00:00;Computer;66.03730933
2015;12;weekday;20:00:00;Computer;62.22012382
2015;12;weekday;21:00:00;Computer;61.07496817
2015;12;weekday;22:00:00;Computer;33.59123249
2015;12;weekday;23:00:00;Computer;17.9407719
2015;1;weekend;00:00:00;Computer;31.38865424
2015;1;weekend;01:00:00;Computer;2.615721187
2015;1;weekend;02:00:00;Computer;1.743814125
2015;1;weekend;03:00:00;Computer;0.871907062
2015;1;weekend;04:00:00;Computer;0.871907062
2015;1;weekend;05:00:00;Computer;0
2015;1;weekend;06:00:00;Computer;7.84716356
2015;1;weekend;07:00:00;Computer;15.69432712
2015;1;weekend;08:00:00;Computer;26.15721187
2015;1;weekend;09:00:00;Computer;55.80205198
2015;1;weekend;10:00:00;Computer;54.93014492
2015;1;weekend;11:00:00;Computer;55.80205198
2015;1;weekend;12:00:00;Computer;32.2605613
2015;1;weekend;13:00:00;Computer;48.82679549
2015;1;weekend;14:00:00;Computer;51.44251667
2015;1;weekend;15:00:00;Computer;47.95488842
2015;1;weekend;16:00:00;Computer;53.1863308
2015;1;weekend;17:00:00;Computer;74.11210029
2015;1;weekend;18:00:00;Computer;99.3974051
2015;1;weekend;19:00:00;Computer;64.52112261
2015;1;weekend;20:00:00;Computer;62.77730848
2015;1;weekend;21:00:00;Computer;68.00875086
2015;1;weekend;22:00:00;Computer;32.2605613
2015;1;weekend;23:00:00;Computer;14.82242006
2015;2;weekend;00:00:00;Computer;30.08964011
2015;2;weekend;01:00:00;Computer;2.578035269
2015;2;weekend;02:00:00;Computer;1.718690179
2015;2;weekend;03:00:00;Computer;0.85934509
2015;2;weekend;04:00:00;Computer;0.435953531
2015;2;weekend;05:00:00;Computer;1.270174675
2015;2;weekend;06:00:00;Computer;7.734105806
2015;2;weekend;07:00:00;Computer;16.73838629
2015;2;weekend;08:00:00;Computer;24.08678645
2015;2;weekend;09:00:00;Computer;52.03434482
2015;2;weekend;10:00:00;Computer;49.90482506
2015;2;weekend;11:00:00;Computer;48.64721236
2015;2;weekend;12:00:00;Computer;39.41681637
2015;2;weekend;13:00:00;Computer;45.58297567
2015;2;weekend;14:00:00;Computer;54.51188431
2015;2;weekend;15:00:00;Computer;43.87684746
2015;2;weekend;16:00:00;Computer;56.23057449
2015;2;weekend;17:00:00;Computer;67.96363391
2015;2;weekend;18:00:00;Computer;90.34429216
2015;2;weekend;19:00:00;Computer;66.13188598
2015;2;weekend;20:00:00;Computer;62.71962957
2015;2;weekend;21:00:00;Computer;60.25465205
2015;2;weekend;22:00:00;Computer;33.91272611
2015;2;weekend;23:00:00;Computer;16.30243276
2015;3;weekend;00:00:00;Computer;31.39099531
2015;3;weekend;01:00:00;Computer;2.616437894
2015;3;weekend;02:00:00;Computer;1.74429193
2015;3;weekend;03:00:00;Computer;0.872145965
2015;3;weekend;04:00:00;Computer;0.872145965
2015;3;weekend;05:00:00;Computer;0
2015;3;weekend;06:00:00;Computer;7.849313683
2015;3;weekend;07:00:00;Computer;15.69445442
2015;3;weekend;08:00:00;Computer;26.15603305
2015;3;weekend;09:00:00;Computer;55.80273643
2015;3;weekend;10:00:00;Computer;54.92850399
2015;3;weekend;11:00:00;Computer;55.80064996
2015;3;weekend;12:00:00;Computer;32.26314128
2015;3;weekend;13:00:00;Computer;48.82556871
2015;3;weekend;14:00:00;Computer;51.44200661
2015;3;weekend;15:00:00;Computer;47.95342275
2015;3;weekend;16:00:00;Computer;53.18629854
2015;3;weekend;17:00:00;Computer;74.11362875
2015;3;weekend;18:00:00;Computer;99.39751583
2015;3;weekend;19:00:00;Computer;64.52002313
2015;3;weekend;20:00:00;Computer;62.77781768
2015;3;weekend;21:00:00;Computer;68.00860699
2015;3;weekend;22:00:00;Computer;32.26314128
2015;3;weekend;23:00:00;Computer;14.82230845
2015;4;weekend;00:00:00;Computer;28.79062597
2015;4;weekend;01:00:00;Computer;2.540349351
2015;4;weekend;02:00:00;Computer;1.693566234
2015;4;weekend;03:00:00;Computer;0.846783117
2015;4;weekend;04:00:00;Computer;0
2015;4;weekend;05:00:00;Computer;2.540349351
2015;4;weekend;06:00:00;Computer;7.621048052
2015;4;weekend;07:00:00;Computer;17.78244545
2015;4;weekend;08:00:00;Computer;22.01636104
2015;4;weekend;09:00:00;Computer;48.26663766
2015;4;weekend;10:00:00;Computer;44.87950519
2015;4;weekend;11:00:00;Computer;41.49237273
2015;4;weekend;12:00:00;Computer;46.57307143
2015;4;weekend;13:00:00;Computer;42.33915584
2015;4;weekend;14:00:00;Computer;57.58125195
2015;4;weekend;15:00:00;Computer;39.79880649
2015;4;weekend;16:00:00;Computer;59.27481818
2015;4;weekend;17:00:00;Computer;61.81516753
2015;4;weekend;18:00:00;Computer;81.29117922
2015;4;weekend;19:00:00;Computer;67.74264935
2015;4;weekend;20:00:00;Computer;62.66195065
2015;4;weekend;21:00:00;Computer;52.50055325
2015;4;weekend;22:00:00;Computer;35.56489091
2015;4;weekend;23:00:00;Computer;17.78244545
2015;5;weekend;00:00:00;Computer;30.09081064
2015;5;weekend;01:00:00;Computer;2.578393623
2015;5;weekend;02:00:00;Computer;1.718929082
2015;5;weekend;03:00:00;Computer;0.859464541
2015;5;weekend;04:00:00;Computer;0.436072982
2015;5;weekend;05:00:00;Computer;1.270174675
2015;5;weekend;06:00:00;Computer;7.735180868
2015;5;weekend;07:00:00;Computer;16.73844994
2015;5;weekend;08:00:00;Computer;24.08619704
2015;5;weekend;09:00:00;Computer;52.03468705
2015;5;weekend;10:00:00;Computer;49.90400459
2015;5;weekend;11:00:00;Computer;48.64651134
2015;5;weekend;12:00:00;Computer;39.41810635
2015;5;weekend;13:00:00;Computer;45.58236228
2015;5;weekend;14:00:00;Computer;54.51162928
2015;5;weekend;15:00:00;Computer;43.87611462
2015;5;weekend;16:00:00;Computer;56.23055836
2015;5;weekend;17:00:00;Computer;67.96439814
2015;5;weekend;18:00:00;Computer;90.34434753
2015;5;weekend;19:00:00;Computer;66.13133624
2015;5;weekend;20:00:00;Computer;62.71988416
2015;5;weekend;21:00:00;Computer;60.25458012
2015;5;weekend;22:00:00;Computer;33.91401609
2015;5;weekend;23:00:00;Computer;16.30237695
2015;6;weekend;00:00:00;Computer;25.13157451
2015;6;weekend;01:00:00;Computer;3.244466448
2015;6;weekend;02:00:00;Computer;2.432828218
2015;6;weekend;03:00:00;Computer;0
2015;6;weekend;04:00:00;Computer;0.81163823
2015;6;weekend;05:00:00;Computer;0.81163823
2015;6;weekend;06:00:00;Computer;6.488932896
2015;6;weekend;07:00:00;Computer;21.88710806
2015;6;weekend;08:00:00;Computer;32.42588622
2015;6;weekend;09:00:00;Computer;38.10109441
2015;6;weekend;10:00:00;Computer;31.61633446
2015;6;weekend;11:00:00;Computer;38.10318088
2015;6;weekend;12:00:00;Computer;36.47990442
2015;6;weekend;13:00:00;Computer;43.77421613
2015;6;weekend;14:00:00;Computer;42.96466437
2015;6;weekend;15:00:00;Computer;37.29154265
2015;6;weekend;16:00:00;Computer;45.39749259
2015;6;weekend;17:00:00;Computer;43.77838908
2015;6;weekend;18:00:00;Computer;65.66341067
2015;6;weekend;19:00:00;Computer;42.9625779
2015;6;weekend;20:00:00;Computer;40.53392263
2015;6;weekend;21:00:00;Computer;42.96466437
2015;6;weekend;22:00:00;Computer;35.67035267
2015;6;weekend;23:00:00;Computer;17.02562458
2015;7;weekend;00:00:00;Computer;20.41855281
2015;7;weekend;01:00:00;Computer;5.293698876
2015;7;weekend;02:00:00;Computer;0.756242697
2015;7;weekend;03:00:00;Computer;2.26872809
2015;7;weekend;04:00:00;Computer;1.512485393
2015;7;weekend;05:00:00;Computer;0.756242697
2015;7;weekend;06:00:00;Computer;4.53745618
2015;7;weekend;07:00:00;Computer;17.39358202
2015;7;weekend;08:00:00;Computer;27.22473708
2015;7;weekend;09:00:00;Computer;50.66826067
2015;7;weekend;10:00:00;Computer;44.6183191
2015;7;weekend;11:00:00;Computer;53.69323146
2015;7;weekend;12:00:00;Computer;37.05589213
2015;7;weekend;13:00:00;Computer;41.59334831
2015;7;weekend;14:00:00;Computer;31.76219326
2015;7;weekend;15:00:00;Computer;40.83710562
2015;7;weekend;16:00:00;Computer;27.98097978
2015;7;weekend;17:00:00;Computer;43.10583371
2015;7;weekend;18:00:00;Computer;65.03687191
2015;7;weekend;19:00:00;Computer;51.42450337
2015;7;weekend;20:00:00;Computer;50.66826067
2015;7;weekend;21:00:00;Computer;63.52438652
2015;7;weekend;22:00:00;Computer;48.39953258
2015;7;weekend;23:00:00;Computer;25.71225169
2015;8;weekend;00:00:00;Computer;22.77506366
2015;8;weekend;01:00:00;Computer;4.269082662
2015;8;weekend;02:00:00;Computer;1.594535457
2015;8;weekend;03:00:00;Computer;1.134364045
2015;8;weekend;04:00:00;Computer;1.162061812
2015;8;weekend;05:00:00;Computer;0.783940464
2015;8;weekend;06:00:00;Computer;5.513194538
2015;8;weekend;07:00:00;Computer;19.64034504
2015;8;weekend;08:00:00;Computer;29.82531165
2015;8;weekend;09:00:00;Computer;44.38467754
2015;8;weekend;10:00:00;Computer;38.11732678
2015;8;weekend;11:00:00;Computer;45.89820617
2015;8;weekend;12:00:00;Computer;36.76789828
2015;8;weekend;13:00:00;Computer;42.68378222
2015;8;weekend;14:00:00;Computer;37.36342881
2015;8;weekend;15:00:00;Computer;39.06432414
2015;8;weekend;16:00:00;Computer;36.68923618
2015;8;weekend;17:00:00;Computer;43.44211139
2015;8;weekend;18:00:00;Computer;65.35014129
2015;8;weekend;19:00:00;Computer;47.19354063
2015;8;weekend;20:00:00;Computer;45.60109165
2015;8;weekend;21:00:00;Computer;53.24452544
2015;8;weekend;22:00:00;Computer;42.03494262
2015;8;weekend;23:00:00;Computer;21.36893813
2015;9;weekend;00:00:00;Computer;26.17013637
2015;9;weekend;01:00:00;Computer;4.758206613
2015;9;weekend;02:00:00;Computer;0.594775827
2015;9;weekend;03:00:00;Computer;2.379103307
2015;9;weekend;04:00:00;Computer;0
2015;9;weekend;05:00:00;Computer;0
2015;9;weekend;06:00:00;Computer;4.163430787
2015;9;weekend;07:00:00;Computer;12.49029236
2015;9;weekend;08:00:00;Computer;25.57536055
2015;9;weekend;09:00:00;Computer;45.79773865
