timestamp,total_called_mw,avg_price_eur_mwh
2024-07-01 00:00:00,50.0,70.03
2024-07-01 00:15:00,50.0,69.7
2024-07-01 00:30:00,50.0,69.7
2024-07-01 00:45:00,50.0,69.7
2024-07-01 01:00:00,50.0,68.4954
2024-07-01 01:15:00,50.0,68.4954
2024-07-01 01:30:00,50.0,68.4954
2024-07-01 01:45:00,43.0,68.16441860465116
2024-07-01 02:00:00,48.0,67.8625
2024-07-01 02:15:00,48.0,67.8625
2024-07-01 02:30:00,48.0,67.8625
2024-07-01 02:45:00,48.0,67.8625
2024-07-01 03:00:00,13.0,64.8
2024-07-01 06:15:00,111.0,68.88117117117119
2024-07-01 06:30:00,100.0,69.73190000000001
2024-07-01 06:45:00,87.0,70.61022988505748
2024-07-01 07:00:00,100.0,68.9366
2024-07-01 07:15:00,100.0,68.9366
2024-07-01 07:30:00,171.0,72.61883040935672
2024-07-01 07:45:00,171.0,72.61883040935672
2024-07-01 08:00:00,250.0,78.17704
2024-07-01 08:15:00,250.0,77.50504000000001
2024-07-01 08:30:00,250.0,77.50504000000001
2024-07-01 08:45:00,100.0,73.4076
2024-07-01 09:00:00,100.0,68.45
2024-07-01 09:15:00,100.0,68.45
2024-07-01 09:30:00,100.0,68.45
2024-07-01 09:45:00,100.0,68.45
2024-07-01 10:00:00,100.0,67.872
2024-07-01 10:15:00,100.0,67.872
2024-07-01 10:30:00,100.0,67.87200000000001
2024-07-01 10:45:00,100.0,67.872
2024-07-01 11:00:00,85.0,68.94117647058823
2024-07-01 11:15:00,85.0,68.94117647058823
2024-07-01 11:30:00,193.0,70.9720207253886
2024-07-01 11:45:00,193.0,70.9720207253886
2024-07-01 12:00:00,285.0,70.74666666666667
2024-07-01 12:15:00,285.0,70.74666666666667
2024-07-01 12:30:00,150.0,68.61166666666666
2024-07-01 13:00:00,300.0,69.61883333333334
2024-07-01 13:15:00,200.0,68.76190000000001
2024-07-01 13:30:00,100.0,68.5248
2024-07-01 13:45:00,298.0,165.8834899328859
2024-07-01 14:00:00,93.0,14.64516129032258
2024-07-01 14:15:00,113.0,12.230088495575222
2024-07-01 14:30:00,113.0,12.230088495575222
2024-07-01 14:45:00,113.0,12.230088495575222
2024-07-01 15:00:00,34.0,13.5
2024-07-01 15:15:00,34.0,13.5
2024-07-01 15:30:00,34.0,13.5
2024-07-01 15:45:00,34.0,13.5
