timestamp,price
2015-10-01 00:00:00+02:00,39.02
2015-10-01 00:15:00+02:00,39.02
2015-10-01 00:30:00+02:00,39.02
2015-10-01 00:45:00+02:00,39.02
2015-10-01 01:00:00+02:00,34.51
2015-10-01 01:15:00+02:00,34.51
2015-10-01 01:30:00+02:00,34.51
2015-10-01 01:45:00+02:00,34.51
2015-10-01 02:00:00+02:00,32.02
2015-10-01 02:15:00+02:00,32.02
2015-10-01 02:30:00+02:00,32.02
2015-10-01 02:45:00+02:00,32.02
2015-10-01 03:00:00+02:00,30.72
2015-10-01 03:15:00+02:00,30.72
2015-10-01 03:30:00+02:00,30.72
2015-10-01 03:45:00+02:00,30.72
2015-10-01 04:00:00+02:00,30.69
2015-10-01 04:15:00+02:00,30.69
2015-10-01 04:30:00+02:00,30.69
2015-10-01 04:45:00+02:00,30.69
2015-10-01 05:00:00+02:00,32.79
2015-10-01 05:15:00+02:00,32.79
2015-10-01 05:30:00+02:00,32.79
2015-10-01 05:45:00+02:00,32.79
2015-10-01 06:00:00+02:00,45.04
2015-10-01 06:15:00+02:00,45.04
2015-10-01 06:30:00+02:00,45.04
2015-10-01 06:45:00+02:00,45.04
2015-10-01 07:00:00+02:00,55.44
2015-10-01 07:15:00+02:00,55.44
2015-10-01 07:30:00+02:00,55.44
2015-10-01 07:45:00+02:00,55.44
2015-10-01 08:00:00+02:00,57.94
2015-10-01 08:15:00+02:00,57.94
2015-10-01 08:30:00+02:00,57.94
2015-10-01 08:45:00+02:00,57.94
2015-10-01 09:00:00+02:00,49.87
2015-10-01 09:15:00+02:00,49.87
2015-10-01 09:30:00+02:00,49.87
2015-10-01 09:45:00+02:00,49.87
2015-10-01 10:00:00+02:00,46.64
2015-10-01 10:15:00+02:00,46.64
2015-10-01 10:30:00+02:00,46.64
2015-10-01 10:45:00+02:00,46.64
2015-10-01 11:00:00+02:00,45.86
2015-10-01 11:15:00+02:00,45.86
2015-10-01 11:30:00+02:00,45.86
2015-10-01 11:45:00+02:00,45.86
2015-10-01 12:00:00+02:00,44.98
2015-10-01 12:15:00+02:00,44.98
2015-10-01 12:30:00+02:00,44.98
2015-10-01 12:45:00+02:00,44.98
2015-10-01 13:00:00+02:00,43.13
2015-10-01 13:15:00+02:00,43.13
2015-10-01 13:30:00+02:00,43.13
2015-10-01 13:45:00+02:00,43.13
2015-10-01 14:00:00+02:00,42.99
2015-10-01 14:15:00+02:00,42.99
2015-10-01 14:30:00+02:00,42.99
2015-10-01 14:45:00+02:00,42.99
2015-10-01 15:00:00+02:00,42.86
2015-10-01 15:15:00+02:00,42.86
2015-10-01 15:30:00+02:00,42.86
2015-10-01 15:45:00+02:00,42.86
