timestamp,price
2015-02-01 00:00:00+01:00,44.17
2015-02-01 00:15:00+01:00,44.17
2015-02-01 00:30:00+01:00,44.17
2015-02-01 00:45:00+01:00,44.17
2015-02-01 01:00:00+01:00,38.1
2015-02-01 01:15:00+01:00,38.1
2015-02-01 01:30:00+01:00,38.1
2015-02-01 01:45:00+01:00,38.1
2015-02-01 02:00:00+01:00,35.84
2015-02-01 02:15:00+01:00,35.84
2015-02-01 02:30:00+01:00,35.84
2015-02-01 02:45:00+01:00,35.84
2015-02-01 03:00:00+01:00,30.01
2015-02-01 03:15:00+01:00,30.01
2015-02-01 03:30:00+01:00,30.01
2015-02-01 03:45:00+01:00,30.01
2015-02-01 04:00:00+01:00,25.83
2015-02-01 04:15:00+01:00,25.83
2015-02-01 04:30:00+01:00,25.83
2015-02-01 04:45:00+01:00,25.83
2015-02-01 05:00:00+01:00,25.03
2015-02-01 05:15:00+01:00,25.03
2015-02-01 05:30:00+01:00,25.03
2015-02-01 05:45:00+01:00,25.03
2015-02-01 06:00:00+01:00,27.23
2015-02-01 06:15:00+01:00,27.23
2015-02-01 06:30:00+01:00,27.23
2015-02-01 06:45:00+01:00,27.23
2015-02-01 07:00:00+01:00,31.63
2015-02-01 07:15:00+01:00,31.63
2015-02-01 07:30:00+01:00,31.63
2015-02-01 07:45:00+01:00,31.63
2015-02-01 08:00:00+01:00,34.47
2015-02-01 08:15:00+01:00,34.47
2015-02-01 08:30:00+01:00,34.47
2015-02-01 08:45:00+01:00,34.47
2015-02-01 09:00:00+01:00,38.06
2015-02-01 09:15:00+01:00,38.06
2015-02-01 09:30:00+01:00,38.06
2015-02-01 09:45:00+01:00,38.06
2015-02-01 10:00:00+01:00,39.92
2015-02-01 10:15:00+01:00,39.92
2015-02-01 10:30:00+01:00,39.92
2015-02-01 10:45:00+01:00,39.92
2015-02-01 11:00:00+01:00,40.07
2015-02-01 11:15:00+01:00,40.07
2015-02-01 11:30:00+01:00,40.07
2015-02-01 11:45:00+01:00,40.07
2015-02-01 12:00:00+01:00,41.08
2015-02-01 12:15:00+01:00,41.08
2015-02-01 12:30:00+01:00,41.08
2015-02-01 12:45:00+01:00,41.08
2015-02-01 13:00:00+01:00,37.42
2015-02-01 13:15:00+01:00,37.42
2015-02-01 13:30:00+01:00,37.42
2015-02-01 13:45:00+01:00,37.42
2015-02-01 14:00:00+01:00,31.98
2015-02-01 14:15:00+01:00,31.98
2015-02-01 14:30:00+01:00,31.98
2015-02-01 14:45:00+01:00,31.98
2015-02-01 15:00:00+01:00,35.06
2015-02-01 15:15:00+01:00,35.06
2015-02-01 15:30:00+01:00,35.06
2015-02-01 15:45:00+01:00,35.06
2015-02-01 16:00:00+01:00,40.95
2015-02-01 16:15:00+01:00,40.95
2015-02-01 16:30:00+01:00,40.95
2015-02-01 16:45:00+01:00,40.95
2015-02-01 17:00:00+01:00,48.14
2015-02-01 17:15:00+01:00,48.14
2015-02-01 17:30:00+01:00,48.14
2015-02-01 17:45:00+01:00,48.14
2015-02-01 18:00:00+01:00,49.99
2015-02-01 18:15:00+01:00,49.99
2015-02-01 18:30:00+01:00,49.99
2015-02-01 18:45:00+01:00,49.99
2015-02-01 19:00:00+01:00,49.93
2015-02-01 19:15:00+01:00,49.93
2015-02-01 19:30:00+01:00,49.93
2015-02-01 19:45:00+01:00,49.93
2015-02-01 20:00:00+01:00,49.32
2015-02-01 20:15:00+01:00,49.32
2015-02-01 20:30:00+01:00,49.32
2015-02-01 20:45:00+01:00,49.32
2015-02-01 21:00:00+01:00,46.98
2015-02-01 21:15:00+01:00,46.98
2015-02-01 21:30:00+01:00,46.98
2015-02-01 21:45:00+01:00,46.98
2015-02-01 22:00:00+01:00,45.02
2015-02-01 22:15:00+01:00,45.02
2015-02-01 22:30:00+01:00,45.02
2015-02-01 22:45:00+01:00,45.02
2015-02-01 23:00:00+01:00,43.8
2015-02-01 23:15:00+01:00,43.8
2015-02-01 23:30:00+01:00,43.8
2015-02-01 23:45:00+01:00,43.8
2015-02-02 00:00:00+01:00,37.04
2015-02-02 00:15:00+01:00,37.04
2015-02-02 00:30:00+01:00,37.04
2015-02-02 00:45:00+01:00,37.04
2015-02-02 01:00:00+01:00,34.28
2015-02-02 01:15:00+01:00,34.28
2015-02-02 01:30:00+01:00,34.28
2015-02-02 01:45:00+01:00,34.28
2015-02-02 02:00:00+01:00,32.69
2015-02-02 02:15:00+01:00,32.69
2015-02-02 02:30:00+01:00,32.69
2015-02-02 02:45:00+01:00,32.69
2015-02-02 03:00:00+01:00,30.98
2015-02-02 03:15:00+01:00,30.98
2015-02-02 03:30:00+01:00,30.98
2015-02-02 03:45:00+01:00,30.98
2015-02-02 04:00:00+01:00,30.7
2015-02-02 04:15:00+01:00,30.7
2015-02-02 04:30:00+01:00,30.7
2015-02-02 04:45:00+01:00,30.7
2015-02-02 05:00:00+01:00,37.0
2015-02-02 05:15:00+01:00,37.0
2015-02-02 05:30:00+01:00,37.0
2015-02-02 05:45:00+01:00,37.0
2015-02-02 06:00:00+01:00,51.59
2015-02-02 06:15:00+01:00,51.59
2015-02-02 06:30:00+01:00,51.59
2015-02-02 06:45:00+01:00,51.59
2015-02-02 07:00:00+01:00,60.77
2015-02-02 07:15:00+01:00,60.77
2015-02-02 07:30:00+01:00,60.77
2015-02-02 07:45:00+01:00,60.77
2015-02-02 08:00:00+01:00,63.61
2015-02-02 08:15:00+01:00,63.61
2015-02-02 08:30:00+01:00,63.61
2015-02-02 08:45:00+01:00,63.61
2015-02-02 09:00:00+01:00,65.01
2015-02-02 09:15:00+01:00,65.01
2015-02-02 09:30:00+01:00,65.01
2015-02-02 09:45:00+01:00,65.01
2015-02-02 10:00:00+01:00,61.84
2015-02-02 10:15:00+01:00,61.84
2015-02-02 10:30:00+01:00,61.84
2015-02-02 10:45:00+01:00,61.84
2015-02-02 11:00:00+01:00,60.02
2015-02-02 11:15:00+01:00,60.02
2015-02-02 11:30:00+01:00,60.02
2015-02-02 11:45:00+01:00,60.02
2015-02-02 12:00:00+01:00,56.47
2015-02-02 12:15:00+01:00,56.47
2015-02-02 12:30:00+01:00,56.47
2015-02-02 12:45:00+01:00,56.47
2015-02-02 13:00:00+01:00,55.1
2015-02-02 13:15:00+01:00,55.1
2015-02-02 13:30:00+01:00,55.1
2015-02-02 13:45:00+01:00,55.1
2015-02-02 14:00:00+01:00,56.34
2015-02-02 14:15:00+01:00,56.34
2015-02-02 14:30:00+01:00,56.34
2015-02-02 14:45:00+01:00,56.34
2015-02-02 15:00:00+01:00,56.49
2015-02-02 15:15:00+01:00,56.49
2015-02-02 15:30:00+01:00,56.49
2015-02-02 15:45:00+01:00,56.49
2015-02-02 16:00:00+01:00,57.97
2015-02-02 16:15:00+01:00,57.97
