timestamp,total_called_mw,avg_price_eur_mwh
2024-05-01 00:00:00,43.0,44.38139534883721
2024-05-01 00:15:00,43.0,44.38139534883721
2024-05-01 00:30:00,35.0,75.29857142857142
2024-05-01 00:45:00,35.0,75.29857142857142
2024-05-01 01:00:00,35.0,74.82428571428571
2024-05-01 01:15:00,35.0,74.82428571428571
2024-05-01 01:30:00,35.0,74.82428571428571
2024-05-01 02:00:00,35.0,74.82428571428571
2024-05-01 02:15:00,35.0,74.82428571428571
2024-05-01 02:30:00,35.0,74.82428571428571
2024-05-01 02:45:00,35.0,74.82428571428571
2024-05-01 03:00:00,40.0,75.22125
2024-05-01 03:15:00,40.0,75.22125
2024-05-01 03:30:00,40.0,75.22125
2024-05-01 03:45:00,51.0,34.6764705882353
2024-05-01 04:00:00,51.0,34.745098039215684
2024-05-01 04:15:00,40.0,75.22125
2024-05-01 04:30:00,40.0,75.22125
2024-05-01 04:45:00,50.0,34.84
2024-05-01 05:00:00,40.0,75.22125
2024-05-01 05:15:00,40.0,75.22125
2024-05-01 05:30:00,40.0,75.22125
2024-05-01 05:45:00,40.0,75.22125
2024-05-01 06:00:00,25.0,75.36
2024-05-01 06:15:00,25.0,75.36
2024-05-01 06:30:00,25.0,75.36
2024-05-01 06:45:00,50.0,75.6
2024-05-01 07:00:00,36.0,53.5
2024-05-01 07:15:00,36.0,53.5
2024-05-01 07:30:00,36.0,53.5
2024-05-01 07:45:00,36.0,53.5
2024-05-01 09:00:00,84.0,15.738095238095237
2024-05-01 09:15:00,44.0,13.0
2024-05-01 09:30:00,24.0,13.833333333333334
2024-05-01 09:45:00,24.0,13.833333333333334
2024-05-01 10:00:00,20.0,22.5
2024-05-01 10:15:00,33.0,18.363636363636363
2024-05-01 11:00:00,10.0,2.0
2024-05-01 11:15:00,10.0,2.0
2024-05-01 11:30:00,10.0,2.0
2024-05-01 11:45:00,10.0,2.0
2024-05-01 12:00:00,10.0,2.0
2024-05-01 12:15:00,10.0,2.0
2024-05-01 14:30:00,16.0,3.05
2024-05-01 14:45:00,16.0,3.05
2024-05-01 15:00:00,10.0,2.0
2024-05-01 15:15:00,10.0,2.0
2024-05-01 15:30:00,10.0,2.0
2024-05-01 15:45:00,10.0,2.0
2024-05-01 16:00:00,10.0,33.0
2024-05-01 16:15:00,10.0,33.0
2024-05-01 16:30:00,10.0,33.0
2024-05-01 16:45:00,10.0,33.0
2024-05-01 17:00:00,10.0,33.0
2024-05-01 17:15:00,10.0,33.0
2024-05-01 17:30:00,10.0,33.0
2024-05-01 17:45:00,10.0,33.0
2024-05-01 18:00:00,104.0,67.1
2024-05-01 18:15:00,104.0,67.1
2024-05-01 18:30:00,104.0,67.62403846153846
2024-05-01 18:45:00,142.0,70.1387323943662
2024-05-01 19:00:00,9.0,71.02222222222223
2024-05-01 19:30:00,10.0,36.9
2024-05-01 19:45:00,34.0,75.96764705882352
2024-05-01 20:00:00,124.0,78.7741935483871
2024-05-01 20:15:00,123.0,78.57723577235772
2024-05-01 20:30:00,10.0,67.05
2024-05-01 20:45:00,1.0,36.5
2024-05-01 21:00:00,1.0,36.5
2024-05-01 21:15:00,44.0,76.45227272727271
2024-05-01 21:30:00,44.0,76.45227272727271
2024-05-01 21:45:00,100.0,31.7045
2024-05-01 22:00:00,100.0,78.0474
2024-05-01 22:15:00,100.0,77.8124
2024-05-01 22:45:00,101.0,30.71861386138614
2024-05-01 23:00:00,100.0,67.99
2024-05-01 23:15:00,100.0,66.945
2024-05-01 23:45:00,103.0,18.26097087378641
2024-05-02 00:00:00,90.0,65.16777777777779
2024-05-02 00:15:00,50.0,23.008000000000003
2024-05-02 00:30:00,50.0,22.758000000000003
2024-05-02 00:45:00,85.0,15.504117647058823
2024-05-02 01:00:00,50.0,10.078
2024-05-02 01:15:00,50.0,10.078
2024-05-02 01:30:00,50.0,10.078
2024-05-02 01:45:00,50.0,10.078
2024-05-02 02:00:00,62.0,9.945483870967742
2024-05-02 02:15:00,62.0,9.945483870967742
2024-05-02 02:30:00,62.0,9.945483870967742
2024-05-02 02:45:00,62.0,9.945483870967742
2024-05-02 03:00:00,48.0,9.604583333333332
2024-05-02 03:15:00,48.0,9.604583333333332
2024-05-02 03:30:00,48.0,9.604583333333332
2024-05-02 03:45:00,48.0,9.604583333333332
2024-05-02 04:00:00,42.0,11.497619047619047
2024-05-02 04:15:00,42.0,11.497619047619047
2024-05-02 04:30:00,42.0,11.497619047619047
2024-05-02 04:45:00,42.0,11.497619047619047
2024-05-02 05:00:00,150.0,23.313466666666667
2024-05-02 05:15:00,150.0,23.313466666666667
2024-05-02 05:30:00,98.0,25.856326530612247
2024-05-02 05:45:00,150.0,23.313466666666667
2024-05-02 06:00:00,55.0,59.0
2024-05-02 08:30:00,75.0,56.13333333333333
