timestamp,price
2024-05-01 00:00:00+02:00,57.37
2024-05-01 00:15:00+02:00,57.37
2024-05-01 00:30:00+02:00,57.37
2024-05-01 00:45:00+02:00,57.37
2024-05-01 01:00:00+02:00,53.04
2024-05-01 01:15:00+02:00,53.04
2024-05-01 01:30:00+02:00,53.04
2024-05-01 01:45:00+02:00,53.04
2024-05-01 02:00:00+02:00,50.25
2024-05-01 02:15:00+02:00,50.25
2024-05-01 02:30:00+02:00,50.25
2024-05-01 02:45:00+02:00,50.25
2024-05-01 03:00:00+02:00,47.07
2024-05-01 03:15:00+02:00,47.07
2024-05-01 03:30:00+02:00,47.07
2024-05-01 03:45:00+02:00,47.07
2024-05-01 04:00:00+02:00,46.55
2024-05-01 04:15:00+02:00,46.55
2024-05-01 04:30:00+02:00,46.55
2024-05-01 04:45:00+02:00,46.55
2024-05-01 05:00:00+02:00,46.21
2024-05-01 05:15:00+02:00,46.21
2024-05-01 05:30:00+02:00,46.21
2024-05-01 05:45:00+02:00,46.21
2024-05-01 06:00:00+02:00,44.15
2024-05-01 06:15:00+02:00,44.15
2024-05-01 06:30:00+02:00,44.15
2024-05-01 06:45:00+02:00,44.15
2024-05-01 07:00:00+02:00,36.7
2024-05-01 07:15:00+02:00,36.7
2024-05-01 07:30:00+02:00,36.7
2024-05-01 07:45:00+02:00,36.7
2024-05-01 08:00:00+02:00,29.08
2024-05-01 08:15:00+02:00,29.08
2024-05-01 08:30:00+02:00,29.08
2024-05-01 08:45:00+02:00,29.08
2024-05-01 09:00:00+02:00,20.67
2024-05-01 09:15:00+02:00,20.67
2024-05-01 09:30:00+02:00,20.67
2024-05-01 09:45:00+02:00,20.67
2024-05-01 10:00:00+02:00,18.85
2024-05-01 10:15:00+02:00,18.85
2024-05-01 10:30:00+02:00,18.85
2024-05-01 10:45:00+02:00,18.85
2024-05-01 11:00:00+02:00,5.52
2024-05-01 11:15:00+02:00,5.52
2024-05-01 11:30:00+02:00,5.52
2024-05-01 11:45:00+02:00,5.52
2024-05-01 12:00:00+02:00,8.09
2024-05-01 12:15:00+02:00,8.09
2024-05-01 12:30:00+02:00,8.09
2024-05-01 12:45:00+02:00,8.09
2024-05-01 13:00:00+02:00,9.45
2024-05-01 13:15:00+02:00,9.45
2024-05-01 13:30:00+02:00,9.45
2024-05-01 13:45:00+02:00,9.45
2024-05-01 14:00:00+02:00,4.66
2024-05-01 14:15:00+02:00,4.66
2024-05-01 14:30:00+02:00,4.66
2024-05-01 14:45:00+02:00,4.66
2024-05-01 15:00:00+02:00,5.05
2024-05-01 15:15:00+02:00,5.05
2024-05-01 15:30:00+02:00,5.05
2024-05-01 15:45:00+02:00,5.05
2024-05-01 16:00:00+02:00,3.37
2024-05-01 16:15:00+02:00,3.37
2024-05-01 16:30:00+02:00,3.37
2024-05-01 16:45:00+02:00,3.37
2024-05-01 17:00:00+02:00,1.94
2024-05-01 17:15:00+02:00,1.94
2024-05-01 17:30:00+02:00,1.94
